,Unnamed: 0,Sentence,question,correct_answer,false_answer,model_question,bert_question,num_of_masks,false_answer_score,correct_mask_1_score,animacy_state
118,118,The worker that called you drove a grey truck.,who drove a truck?,worker,you,"The worker that called you drove a grey truck. Therefore, the person that drove a truck is ",,2,7.557387675660721e-07,1.0543945450081085e-07,both_animate
119,119,The worker that called John drove a grey truck.,Who drove a grey truck?,worker,John,"The worker that called John drove a grey truck. Therefore, the person that drove a truck is ",,2,3.515460491598788e-07,2.2179813186085087e-07,both_animate
120,120,The salesman that the accountant contacted spoke very quickly.,Who spoke very quickly?,salesman,accountant,"The salesman that the accountant contacted spoke very quickly. Therefore, the person who spoke very quickly was the ",,1,1.605278725946846e-06,4.19865699541333e-07,both_animate
121,121,The salesman that you contacted spoke very quickly.,Who spoke very quickly?,salesman,you,"The salesman that you contacted spoke very quickly. Therefore, the person who spoke very quickly was ",,2,5.852210165357974e-07,9.012255475226992e-08,both_animate
122,122,The salesman that Ross contacted spoke very quickly.,Who spoke very quickly?,salesman,Ross,"The salesman that Ross contacted spoke very quickly. Therefore, the person who spoke very quickly was ",,2,4.062706011609407e-06,1.1753643036627183e-07,both_animate
123,123,The salesman that contacted the accountant spoke very quickly.,Who spoke very quickly?,salesman,accountant,"The salesman that contacted the accountant spoke very quickly. Therefore, the person who spoke very quickly was the ",,1,1.802925453375792e-06,3.987774448432901e-07,both_animate
124,124,The salesman that contacted you spoke very quickly.,Who spoke very quickly?,salesman,you,"The salesman that contacted you spoke very quickly. Therefore, the person who spoke very quickly was ",,2,1.2272643061805866e-06,9.739902395722313e-08,both_animate
125,125,The salesman that contacted Ross spoke very quickly.,Who spoke very quickly?,salesman,Ross,"The salesman that contacted Ross spoke very quickly. Therefore, the person who spoke very quickly was ",,2,4.84003612655215e-06,1.2118954373363522e-07,both_animate
126,126,The clown that the magician entertained was a star.,Who was a star?,clown,magician,"The clown that the magician entertained was a star. Therefore, the person who was a star is the ",,1,3.962565529036511e-07,6.0607476370933e-08,both_animate
127,127,The clown that you entertained was a star.,Who was a star?,clown,you,"The clown that you entertained was a star. Therefore, the person who was a star is ",,2,4.838445420318749e-06,1.0740033076217514e-06,both_animate
128,128,The clown that Carly entertained was a star.,Who was a star?,clown,Carly,"The clown that Carly entertained was a star. Therefore, the person who was a star is ",,2,3.3446195146780155e-08,1.2171437901997706e-06,both_animate
129,129,The clown that entertained the magician was a star.,Who was a star?,clown,magician,"The clown that entertained the magician was a star. Therefore, the person who was a star is the ",,1,3.3854070125016733e-07,9.772061559942813e-08,both_animate
130,130,The clown that entertained you was a star.,Who was a star?,clown,you,"The clown that entertained you was a star. Therefore, the person who was a star is ",,2,4.656718374462798e-06,8.439093903689354e-07,both_animate
131,131,The clown that entertained Carly was a star.,Who was a star?,clown,Carly,"The clown that entertained Carly was a star. Therefore, the person who was a star is ",,2,3.037526141724811e-08,1.2694007409663757e-06,both_animate
132,132,The clerk that the traveler helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,traveler,"The clerk that the traveler helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is the ",,1,4.35984657087829e-06,1.6641736877431867e-08,both_animate
133,133,The clerk that you helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,you,"The clerk that you helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,1.69345480571792e-06,3.1348776019513025e-07,both_animate
134,134,The clerk that Ethan helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,Ethan,"The clerk that Ethan helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,5.989645046611258e-08,7.479403620891389e-07,both_animate
135,135,The clerk that helped the traveler worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,traveler,"The clerk that helped the traveler worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is the ",,1,2.4938085516623687e-06,1.5406191877787023e-08,both_animate
136,136,The clerk that helped you worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,you,"The clerk that helped you worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,1.4805996215727646e-06,2.899908793096984e-07,both_animate
137,137,The clerk that helped Ethan worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,Ethan,"The clerk that helped Ethan worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,3.405045134741158e-08,5.567687821894651e-07,both_animate
138,138,The gardener that the landlord envied was very friendly.,Who was very friendly?,gardener,landlord,"The gardener that the landlord envied was very friendly. Therefore, the person who was very friendly is the ",,1,5.517446879821364e-06,2.177214810217265e-06,both_animate
139,139,The gardener that you envied was very friendly.,Who was very friendly?,gardener,you,"The gardener that you envied was very friendly. Therefore, the person who was very friendly is ",,2,7.407154043903574e-06,6.702673545078142e-07,both_animate
140,140,The gardener that Liz envied was very friendly.,Who was very friendly?,gardener,Liz,"The gardener that Liz envied was very friendly. Therefore, the person who was very friendly is ",,2,4.480301072362636e-07,1.3783344456896884e-06,both_animate
141,141,The gardener that envied the landlord was very friendly.,Who was very friendly?,gardener,landlord,"The gardener that envied the landlord was very friendly. Therefore, the person who was very friendly is the ",,1,6.552521881530993e-06,2.5195672606059816e-06,both_animate
142,142,The gardener that envied you was very friendly.,Who was very friendly?,gardener,you,"The gardener that envied you was very friendly. Therefore, the person who was very friendly is ",,2,6.897898856550455e-06,7.243162372105871e-07,both_animate
143,143,The gardener that envied Liz was very friendly.,Who was very friendly?,gardener,Liz,"The gardener that envied Liz was very friendly. Therefore, the person who was very friendly is ",,2,3.1870695238467306e-07,1.2581276678247375e-06,both_animate
144,144,The actress who was in the French director's studio this week hit the expensive vase at the entrance.,Who hit the expensive vase?,actress,director,"The actress who was in the French director's studio this week hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,5.1360746766704324e-08,1.1583013304061752e-07,both_animate
146,146,This is the actress who this week in the French director's studio hit the expensive vase at the entrance.,Who hit the expensive vase?,actress,director,"This is the actress who this week in the French director's studio hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,2.458645269598492e-07,4.61367676507507e-07,both_animate
148,148,The student who was yesterday in the class of the lazy practitioner bored the members of the course.,Who bored the members of the course?,student,practitioner,"The student who was yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,1.036681940291828e-08,4.4310777411737945e-06,both_animate
150,150,This is the student who yesterday in the class of the lazy practitioner bored the members of the course.,Who bored the members of the course?,student,practitioner,"This is the student who yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,5.9193214774211356e-09,4.733297373604728e-06,both_animate
152,152,The baby who was in the young teenager's daycare today rolled around on the lawn.,Who rolled around on the lawn?,baby,teenager,"The baby who was in the young teenager's daycare today rolled around on the lawn. Therefore, who that rolled around on the lawn is the ",,1,1.3263192499834986e-07,2.59877008801368e-08,both_animate
154,154,This is the baby who today in the young teenager's daycare rolled on the lawn.,Who rolled around on the lawn?,baby,teenager,"This is the baby who today in the young teenager's daycare rolled on the lawn. Therefore, who that rolled on the lawn is the ",,1,1.1355064799545289e-07,4.008559173485082e-08,both_animate
156,156,The salesman who was in the talented goldsmith's shop today excited the spendthrift customer.,Who excited the spendthrift customer?,salesman,goldsmith,"The salesman who was in the talented goldsmith's shop today excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,1.8961797465522068e-08,4.098827233178781e-08,both_animate
158,158,This is the salesman who today in the talented goldsmith's shop excited the spendthrift customer.,Who excited the spendthrift customer?,salesman,goldsmith,"This is the salesman who today in the talented goldsmith's shop excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,2.0664979061280064e-08,5.1203414841438644e-08,both_animate
160,160,The girl who was at the red-haired comedian's wedding this week amazed all the guests.,Who amazed all the guests?,girl,comedian,"The girl who was at the red-haired comedian's wedding this week amazed all the guests. Therefore, the guests were amazed by the ",,1,8.483983293672281e-08,2.0239677667177602e-07,both_animate
162,162,This is the girl who this week at the red-haired comedian's wedding amazed all the guests.,Who amazed all the guests?,girl,comedian,"This is the girl who this week at the red-haired comedian's wedding amazed all the guests. Therefore, the guests were amazed by the ",,1,9.457443894689277e-08,1.5628388894128878e-07,both_animate
164,164,The nanny who was at the elderly grandmother's house this morning made her curly granddaughter sad.,Who made the granddaughter sad?,nanny,grandmother,"The nanny who was at the elderly grandmother's house this morning made her curly granddaughter sad. Therefore, the granddaughter was made sad by the ",,1,6.444971404562239e-06,4.281029362118716e-07,both_animate
166,166,This is the nanny who this morning at the elderly grandmother's house saddened her curly granddaughter.,Who made the granddaughter sad?,nanny,grandmother,"This is the nanny who this morning at the elderly grandmother's house saddened her curly granddaughter. Therefore, the granddaughter was saddened by the ",,1,5.124216386320768e-06,9.43306872613903e-08,both_animate
168,168,The fan who was in the English singer's room this morning made the band members happy.,Who made the band members happy?,fan,singer,"The fan who was in the English singer's room this morning made the band members happy. Therefore, the band members were made happy by the ",,1,4.891599019174464e-07,4.913402307238358e-08,both_animate
170,170,This is the fan who this morning in the room of the English singer made the members of the band happy.,Who made the members of the band happy?,fan,singer,"This is the fan who this morning in the room of the English singer made the members of the band happy. Therefore, the members of the band were made happy by the ",,1,1.1247892643950763e-06,3.5399260411850264e-08,both_animate
172,172,The nurse who was at the examination of the successful surgeon today reassured the worried patient.,Who reassured the worried patient?,nurse,surgeon,"The nurse who was at the examination of the successful surgeon today reassured the worried patient. Therefore, the worried patient was reassured by the ",,1,2.169929757656064e-05,5.0365098758220483e-08,both_animate
174,174,This is the nurse who today during the examination of the successful surgeon calmed down the worried patient.,Who calmed down the worried patient?,nurse,surgeon,"This is the nurse who today during the examination of the successful surgeon calmed down the worried patient. Therefore, the worried patient was calmed down by the ",,1,1.3628594388137572e-05,1.2133897087096557e-07,both_animate
176,176,The usher who was at the young playwright's performance this evening confused the spectators who entered.,Who confused the spectators?,usher,playwright,"The usher who was at the young playwright's performance this evening confused the spectators who entered. Therefore, the spectators were confused by the ",,1,1.8478056063031545e-07,2.1588962226815056e-06,both_animate
178,178,This is the usher who tonight at the play by the young playwright confused the spectators who came in.,Who confused the spectators?,usher,playwright,"This is the usher who tonight at the play by the young playwright confused the spectators who came in. Therefore, the spectators were confused by the ",,1,3.862591597680876e-07,6.436198873416288e-06,both_animate
180,180,The apprentice who was in the office of the chatty minister at noon angered the veteran supervisor.,What angered the supervisor?,apprentice,minister,"The apprentice who was in the office of the chatty minister at noon angered the veteran supervisor. Therefore, the veteran supervisor was angered by the ",,1,1.263454763034133e-08,2.890702432978287e-07,both_animate
182,182,This is the apprentice who in the office of the chatty minister at noon angered the old inspector.,What angered the supervisor?,apprentice,minister,"This is the apprentice who in the office of the chatty minister at noon angered the old inspector. Therefore, the veteran supervisor was angered by the ",,1,9.845306792044541e-09,4.551318966150575e-07,both_animate
184,184,The employee who was in the talented programmer's interview this morning annoyed the team leader.,Who annoyed the team leader?,employee,programmer,"The employee who was in the talented programmer's interview this morning annoyed the team leader. Therefore, the team leader was annoyed by the ",,1,1.6156774336195667e-06,4.723843176179798e-06,both_animate
186,186,This is the employee who this morning in the interview of the talented programmer annoyed the head of the team.,Who annoyed the team leader?,employee,programmer,"This is the employee who this morning in the interview of the talented programmer annoyed the head of the team. Therefore, the team leader was annoyed by the ",,1,2.221189788542688e-06,3.711947329065879e-06,both_animate
188,188,The dog that was in the care of the devoted boy this year has grown quite impressively.,What has grown impressively?,dog,boy,"The dog that was in the care of the devoted boy this year has grown quite impressively. Therefore, what that has grown impressively is the ",,1,5.959093662966097e-09,1.5341394998813485e-07,both_animate
190,190,This is the dog that this year under the care of the devoted boy has grown quite impressively.,What has grown impressively?,dog,boy,"This is the dog that this year under the care of the devoted boy has grown quite impressively. Therefore, what that has grown impressively is the ",,1,6.4155702972357184e-09,2.4735430770306266e-07,both_animate
192,192,The guitarist who was at the Italian composer's celebration tonight played the favorite song.,Who played the favorite song?,guitarist,composer,"The guitarist who was at the Italian composer's celebration tonight played the favorite song. Therefore, the favorite song played by the ",,1,8.432199365415727e-07,6.668176411039894e-08,both_animate
194,194,This is the guitarist who tonight at the celebration of the Italian composer played the favorite song.,Who played the favorite song?,guitarist,composer,"This is the guitarist who tonight at the celebration of the Italian composer played the favorite song. Therefore, the favorite song played by the ",,1,7.427088348777033e-07,1.0122820981450786e-07,both_animate
196,196,The girl who was in the kind teacher's class yesterday fell off the high round table.,Who fell off the table?,girl,teacher,"The girl who was in the kind teacher's class yesterday fell off the high round table. Therefore, who that fell off the table is the ",,1,4.6189580160671546e-08,1.336233367510431e-06,both_animate
198,198,This is the girl who yesterday in the kind teacher's class fell off the high round table.,Who fell off the table?,girl,teacher,"This is the girl who yesterday in the kind teacher's class fell off the high round table. Therefore, who that fell off the table is the ",,1,3.3816103695016864e-08,2.157644303224515e-06,both_animate
200,200,The dancer who was last night at the performance of the choreographer from Toronto embarrassed the director of the hall.,Who embarrassed the director of the hall?,dancer,choreographer,"The dancer who was last night at the performance of the choreographer from Toronto embarrassed the director of the hall. Therefore, the director of the hall was embarrassed by the ",,1,3.562305721516168e-07,7.421106840155289e-09,both_animate
202,202,This is the dancer who last night at the performance of the choreographer from Toronto embarrassed the manager of the hall.,Who embarrassed the director of the hall?,dancer,choreographer,"This is the dancer who last night at the performance of the choreographer from Toronto embarrassed the manager of the hall. Therefore, the director of the hall was embarrassed by the ",,1,1.5962464772201201e-07,3.3735383375699253e-09,both_animate
204,204,The model who was tonight at the designer's event from Paris impressed the enthusiastic crowd.,Who impressed the enthusiastic crowd?,model,designer,"The model who was tonight at the designer's event from Paris impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,3.134760504508449e-07,2.070510305429707e-07,both_animate
206,206,This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd.,Who impressed the enthusiastic crowd?,model,designer,"This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,3.538697512794897e-07,1.1945081723752082e-07,both_animate
208,208,The pianist who was tonight at the impressive musician's competition moved the tough judges.,Who moved the tough judges?,pianist,musician,"The pianist who was tonight at the impressive musician's competition moved the tough judges. Therefore, the tough judges were moved by the ",,1,1.418534054664633e-07,9.045201032620298e-09,both_animate
210,210,This is the pianist who tonight in the competition of the impressive musician moved the tough judges.,Who moved the tough judges?,pianist,musician,"This is the pianist who tonight in the competition of the impressive musician moved the tough judges. Therefore, the tough judges were moved by the ",,1,5.028057898925908e-07,2.1065702071609852e-08,both_animate
212,212,The journalist who was this evening at the leading candidate's conference convinced the undecided voters.,Who convinced the voters?,journalist,candidate,"The journalist who was this evening at the leading candidate's conference convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,3.0315860044538574e-08,4.230883519085183e-07,both_animate
214,214,This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters.,Who convinced the voters?,journalist,candidate,"This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,9.579818538441033e-08,1.238958930116496e-06,both_animate
216,216,The commanding officer who was early in the morning in the senior officer's headquarters woke up the combat soldiers.,Who woke up the combat soldiers?,commanding,senior,"The commanding officer who was early in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,3.3203740201770415e-08,2.8530061172205023e-05,both_animate
218,218,This is the commanding officer who in the morning in the senior officer's headquarters woke up the combat soldiers.,Who woke up the combat soldiers?,commanding,senior,"This is the commanding officer who in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,1.1211674433297959e-07,5.674633939634077e-05,both_animate
220,220,The witness who was this week in the hardened criminal's apartment incriminated the accomplice.,Who incriminated the accomplice?,witness,criminal,"The witness who was this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,2.215575705122319e-06,2.9172001632105093e-06,both_animate
222,222,This is the witness who this week in the hardened criminal's apartment incriminated the accomplice.,Who incriminated the accomplice?,witness,criminal,"This is the witness who this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,2.2961953618505504e-06,5.8243158491677605e-06,both_animate
224,224,The tourist hired the guides that the locals angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourist hired the guides that the locals angered due to a misunderstanding. Therefore, the locals angered the ",,1,1.408707134942233e-06,1.1811524700533482e-06,both_animate
225,225,The tourists hired the guides that the locals angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourists hired the guides that the locals angered due to a misunderstanding. Therefore, the locals angered the ",,1,1.0057706276711542e-06,8.333853998010454e-07,both_animate
226,226,The tourist hired the guides that two days ago the locals from the nearby village angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourist hired the guides that two days ago the locals from the nearby village angered due to a misunderstanding. Therefore, the locals angered the ",,1,2.30944829127111e-06,1.0281024742653244e-06,both_animate
227,227,The tourists hired the guides who two days ago the locals from the nearby village angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourists hired the guides who two days ago the locals from the nearby village angered due to a misunderstanding. Therefore, the locals angered the ",,1,9.81069774752541e-07,6.124477636149095e-07,both_animate
228,228,The coach removed the athletes that the fans disrespected because of the recent losses.,Who was disrespected by the fans?,athletes,coach,"The coach removed the athletes that the fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,6.283500653125884e-08,3.7367587992775952e-06,both_animate
229,229,The coaches removed the athletes that the fans disrespected because of the recent losses.,Who were disrespected by the fans?,athletes,coaches,"The coaches removed the athletes that the fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,4.3609890809648284e-08,3.559369815775426e-06,both_animate
230,230,The coach removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses.,Who was disrespected by the fans?,athletes,coach,"The coach removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,1.784006826710538e-07,1.1488913514767772e-05,both_animate
231,231,The coaches removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses.,Who were disrespected by the fans?,athletes,coaches,"The coaches removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,1.2894695089471497e-07,1.0821433534147218e-05,both_animate
232,232,The agent discovered the producers that the musicians excited following the success of the album,Who were excited by the musicians?,agent,producers,"The agent discovered the producers that the musicians excited following the success of the album Therefore, the musicians excited the ",,1,2.969392653540126e-06,1.557467840029858e-06,both_animate
233,233,The agents discovered the producers that the musicians excited following the success of the album,Who were excited by the musicians?,agents,producers,"The agents discovered the producers that the musicians excited following the success of the album Therefore, the musicians excited the ",,1,2.7208286610402865e-06,4.379265647003194e-06,both_animate
234,234,The agent discovered the producers that a month ago the talented and friendly musicians excited following the success of the album,Who were excited by the musicians?,agent,producers,"The agent discovered the producers that a month ago the talented and friendly musicians excited following the success of the album Therefore, the musicians excited the ",,1,2.289463054694352e-06,4.143046226090519e-06,both_animate
235,235,The agents discovered the producers that a month ago the talented and friendly musicians excited following the success of the album,Who were excited by the musicians?,agents,producers,"The agents discovered the producers that a month ago the talented and friendly musicians excited following the success of the album Therefore, the musicians excited the ",,1,1.9307412912894506e-06,5.002620127925184e-06,both_animate
236,236,The policeman hid the suspects that the criminals threatened after the publicized arrest,Who were threatened by the criminals?,suspects,policeman,"The policeman hid the suspects that the criminals threatened after the publicized arrest Therefore, the criminals threatened the ",,1,4.0896054542827194e-08,3.252585884183645e-06,both_animate
237,237,The policemen hid the suspects that the criminals threatened after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals threatened after the publicized arrest Therefore, the criminals threatened the ","The policemen hid the suspects that the criminals threatened after the publicized arrest. Therefore, the criminals threatened the [MASK].",1,4.2048238668712656e-08,3.217454150217236e-06,both_animate
238,238,The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policeman,"The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld threatened the ","The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld threatened the [MASK] the previous month after the publicized arrest.",1,4.4409315336224615e-08,1.6393101986977854e-06,both_animate
239,239,The policemen hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld threatened the ","The policemen hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld threatened the [MASK] the previous month after the publicized arrest.",1,5.735306629617298e-08,2.0134050373599166e-06,both_animate
240,240,The policeman hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policeman,"The policeman hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld had threatened the ","The policeman hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld had threatened the [MASK] the previous month after the publicized arrest.",1,7.067552587614045e-08,3.679594101413386e-06,both_animate
241,241,The policemen hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld had threatened the ","The policemen hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld had threatened the [MASK] the previous month after the publicized arrest.",1,9.142402035422492e-08,4.284863734937972e-06,both_animate
242,242,The inspector will interrogate the keepers that the prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspector,"The inspector will interrogate the keepers that the prisoners abused at the beginning of the official position Therefore, at the beginning of the official position, the prisoners abused the ","The inspector will interrogate the keepers that the prisoners abused at the beginning of the official position. Therefore, the prisoners abused the [MASK] at the beginning of the official position.",1,1.530127974547213e-06,2.823934210027801e-06,both_animate
243,243,The inspectors will interrogate the keepers that the prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspectors,"The inspectors will interrogate the keepers that the prisoners abused at the beginning of the official position Therefore, at the beginning of the official position, the prisoners abused the ","The inspectors will interrogate the keepers that the prisoners abused at the beginning of the official position. Therefore, the prisoners abused the [MASK] at the beginning of the official position.",1,1.500986286373518e-06,3.269080025347648e-06,both_animate
244,244,The inspector will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspector,"The inspector will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position Therefore, last year the most violent prisoners abused the ","The inspector will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position. Therefore, last year the most violent prisoners abused the [MASK] at the beginning of the official position.",1,2.6524701297603315e-06,1.980044999072561e-06,both_animate
245,245,The inspectors will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspectors,"The inspectors will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position Therefore, last year the most violent prisoners abused the ","The inspectors will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position. Therefore, last year the most violent prisoners abused the [MASK] at the beginning of the official position.",1,3.0639225769846234e-06,2.5387321329617407e-06,both_animate
246,246,The singer met the stars that the fans cared for during the long absence,Who did the fans care for?,stars,singer,"The singer met the stars that the fans cared for during the long absence Therefore, during the long absence, the fans cared for the ","The singer met the stars that the fans cared for during the long absence. Therefore, the fans cared for the [MASK] during the long absence.",1,1.5784033166710287e-05,7.087871267685841e-07,both_animate
247,247,The singers met the stars that the fans cared for during the long absence,Who did the fans care for?,stars,singers,"The singers met the stars that the fans cared for during the long absence Therefore, during the long absence, the fans cared for the ","The singers met the stars that the fans cared for during the long absence. Therefore, the fans cared for the [MASK] during the long absence.",1,1.5593032003380358e-05,9.007421795104164e-07,both_animate
248,248,The singer met the stars that loyal and devoted fans cared for in recent months during the long absence,Who did the fans care for?,stars,singer,"The singer met the stars that loyal and devoted fans cared for in recent months during the long absence Therefore, in the recent months during the long absence, loyal and devoted fans cared for the ","The singer met the stars that loyal and devoted fans cared for in recent months during the long absence. Therefore, loyal and devoted fans cared for the [MASK] in recent months during the long absence.",1,7.554914191132411e-06,3.9216195091285044e-07,both_animate
249,249,The singers met the stars that loyal and devoted fans cared for in recent months during the long absence,Who did the fans care for?,stars,singers,"The singers met the stars that loyal and devoted fans cared for in recent months during the long absence Therefore, in the recent months during the long absence, loyal and devoted fans cared for the ","The singers met the stars that loyal and devoted fans cared for in recent months during the long absence. Therefore, loyal and devoted fans cared for the [MASK] in recent months during the long absence.",1,7.58085025154287e-06,4.921081426800811e-07,both_animate
250,250,The nurse interrogated the doctors that the injured people needed following the car accident,Who did the injured people needed?,doctors,nurse,"The nurse interrogated the doctors that the injured people needed following the car accident Therefore, following the car accident, the injured people needed the ","The nurse interrogated the doctors that the injured people needed following the car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,7.813108737764196e-08,3.753905630787813e-09,both_animate
251,251,The nurses interrogated the doctors that the injured people needed following the car accident,Who did the injured people needed?,doctors,nurses,"The nurses interrogated the doctors that the injured people needed following the car accident Therefore, the injured people needed the ","The nurses interrogated the doctors that the injured people needed following the car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,9.670274891959708e-08,4.236300199522702e-09,both_animate
252,252,The nurse interrogated the doctors that the injured people needed following yesterday evening car accident,Who did the injured people needed?,doctors,nurse,"The nurse interrogated the doctors that the injured people needed following yesterday evening car accident Therefore, the injured people needed the ","The nurse interrogated the doctors that the injured people needed following yesterday evening car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,1.6658090373766757e-07,1.3751329852595973e-08,both_animate
253,253,The nurses interrogated the doctors that the injured people needed following yesterday evening car accident,Who did the injured people needed?,doctors,nurses,"The nurses interrogated the doctors that the injured people needed following yesterday evening car accident Therefore, the injured people needed the ","The nurses interrogated the doctors that the injured people needed following yesterday evening car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,1.9039553933453132e-07,1.4599140563120729e-08,both_animate
254,254,The teacher failed the girls that the students ignored since the annual trip,Who the students ignored?,girls,teacher,"The teacher failed the girls that the students ignored since the annual trip Therefore, the students ignored the ","The teacher failed the girls that the students ignored since the annual trip. Therefore, the students ignored the [MASK]",1,4.0247888932754005e-07,8.398786803809344e-07,both_animate
255,255,The teachers failed the girls that the students ignored since the annual trip,Who the students ignored?,girls,teachers,"The teachers failed the girls that the students ignored since the annual trip Therefore, the students ignored the ","The teachers failed the girls that the students ignored since the annual trip. Therefore, the students ignored the [MASK]",1,3.462315305569064e-07,6.583516096725361e-07,both_animate
256,256,The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip,Who the students ignored?,girls,teacher,"The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip Therefore, the popular and arrogant students ignored the ","The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip. Therefore, the popular and arrogant students ignored the [MASK]",1,7.781997055644752e-07,3.534684992700932e-06,both_animate
257,257,The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip,Who the students ignored?,girls,teachers,"The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip Therefore, the popular and arrogant students ignored the ","The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip. Therefore, the popular and arrogant students ignored the [MASK]",1,5.851741207152372e-07,2.4494008812325774e-06,both_animate
258,258,The president summoned the consultants that the lobbyists paid to promote the law,Who the lobbyists paid to?,consultants,president,"The president summoned the consultants that the lobbyists paid to promote the law Therefore, the lobbyists paid to the ","The president summoned the consultants that the lobbyists paid to promote the law. Therefore, the lobbyists paid to the [MASK] to promote the law.",1,3.3515793802507687e-06,9.240690701517452e-08,both_animate
