,Unnamed: 0,Sentence,question,correct_answer,false_answer,model_question,bert_question,num_of_masks,false_answer_score,correct_mask_1_score,animacy_state
118,118,The worker that called you drove a grey truck.,who drove a truck?,worker,you,"The worker that called you drove a grey truck. Therefore, the person that drove a truck is ",,2,2.6734796847449616e-06,1.7778167205051434e-07,both_animate
119,119,The worker that called John drove a grey truck.,Who drove a grey truck?,worker,John,"The worker that called John drove a grey truck. Therefore, the person that drove a truck is ",,2,4.79153925425635e-07,3.689019933972304e-07,both_animate
120,120,The salesman that the accountant contacted spoke very quickly.,Who spoke very quickly?,salesman,accountant,"The salesman that the accountant contacted spoke very quickly. Therefore, the person who spoke very quickly was the ",,1,2.569703099197796e-07,1.6644705169710505e-07,both_animate
121,121,The salesman that you contacted spoke very quickly.,Who spoke very quickly?,salesman,you,"The salesman that you contacted spoke very quickly. Therefore, the person who spoke very quickly was ",,2,2.418290478090057e-06,2.604647306725383e-07,both_animate
122,122,The salesman that Ross contacted spoke very quickly.,Who spoke very quickly?,salesman,Ross,"The salesman that Ross contacted spoke very quickly. Therefore, the person who spoke very quickly was ",,2,1.448637431167299e-05,4.1048650700759037e-07,both_animate
123,123,The salesman that contacted the accountant spoke very quickly.,Who spoke very quickly?,salesman,accountant,"The salesman that contacted the accountant spoke very quickly. Therefore, the person who spoke very quickly was the ",,1,2.679790327420051e-07,1.6145098413744566e-07,both_animate
124,124,The salesman that contacted you spoke very quickly.,Who spoke very quickly?,salesman,you,"The salesman that contacted you spoke very quickly. Therefore, the person who spoke very quickly was ",,2,5.016770955990069e-06,2.8479871616582386e-07,both_animate
125,125,The salesman that contacted Ross spoke very quickly.,Who spoke very quickly?,salesman,Ross,"The salesman that contacted Ross spoke very quickly. Therefore, the person who spoke very quickly was ",,2,1.124817117670318e-05,4.0897288045016477e-07,both_animate
126,126,The clown that the magician entertained was a star.,Who was a star?,clown,magician,"The clown that the magician entertained was a star. Therefore, the person who was a star is the ",,1,6.80671348618489e-07,4.1745387591163314e-08,both_animate
127,127,The clown that you entertained was a star.,Who was a star?,clown,you,"The clown that you entertained was a star. Therefore, the person who was a star is ",,2,5.2838463489024434e-06,3.795674956563744e-07,both_animate
128,128,The clown that Carly entertained was a star.,Who was a star?,clown,Carly,"The clown that Carly entertained was a star. Therefore, the person who was a star is ",,2,3.995790365252105e-09,7.299698268070642e-07,both_animate
129,129,The clown that entertained the magician was a star.,Who was a star?,clown,magician,"The clown that entertained the magician was a star. Therefore, the person who was a star is the ",,1,5.18663568982447e-07,5.70848612824193e-08,both_animate
130,130,The clown that entertained you was a star.,Who was a star?,clown,you,"The clown that entertained you was a star. Therefore, the person who was a star is ",,2,5.210734343563672e-06,3.734899962637428e-07,both_animate
131,131,The clown that entertained Carly was a star.,Who was a star?,clown,Carly,"The clown that entertained Carly was a star. Therefore, the person who was a star is ",,2,3.760086020321296e-09,8.894519396562828e-07,both_animate
132,132,The clerk that the traveler helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,traveler,"The clerk that the traveler helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is the ",,1,9.450077413930558e-06,1.64038027605784e-08,both_animate
133,133,The clerk that you helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,you,"The clerk that you helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,4.309333689889172e-06,3.927741829556908e-07,both_animate
134,134,The clerk that Ethan helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,Ethan,"The clerk that Ethan helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,4.896617511462865e-08,6.041809115231445e-07,both_animate
135,135,The clerk that helped the traveler worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,traveler,"The clerk that helped the traveler worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is the ",,1,6.201981705089565e-06,1.852388287204576e-08,both_animate
136,136,The clerk that helped you worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,you,"The clerk that helped you worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,4.268873908586102e-06,3.780820634347037e-07,both_animate
137,137,The clerk that helped Ethan worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,Ethan,"The clerk that helped Ethan worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,4.220433780233179e-08,4.740731469610182e-07,both_animate
138,138,The gardener that the landlord envied was very friendly.,Who was very friendly?,gardener,landlord,"The gardener that the landlord envied was very friendly. Therefore, the person who was very friendly is the ",,1,5.804959528177278e-06,4.172145509073744e-06,both_animate
139,139,The gardener that you envied was very friendly.,Who was very friendly?,gardener,you,"The gardener that you envied was very friendly. Therefore, the person who was very friendly is ",,2,1.8921058654086664e-05,1.0733114095273777e-06,both_animate
140,140,The gardener that Liz envied was very friendly.,Who was very friendly?,gardener,Liz,"The gardener that Liz envied was very friendly. Therefore, the person who was very friendly is ",,2,3.016124026089529e-07,2.206423459938378e-06,both_animate
141,141,The gardener that envied the landlord was very friendly.,Who was very friendly?,gardener,landlord,"The gardener that envied the landlord was very friendly. Therefore, the person who was very friendly is the ",,1,7.579609246022301e-06,4.124528459215071e-06,both_animate
142,142,The gardener that envied you was very friendly.,Who was very friendly?,gardener,you,"The gardener that envied you was very friendly. Therefore, the person who was very friendly is ",,2,1.7555370504851453e-05,1.258708266504982e-06,both_animate
143,143,The gardener that envied Liz was very friendly.,Who was very friendly?,gardener,Liz,"The gardener that envied Liz was very friendly. Therefore, the person who was very friendly is ",,2,2.841480579718336e-07,2.874058054658235e-06,both_animate
144,144,The actress who was in the French director's studio this week hit the expensive vase at the entrance.,Who hit the expensive vase?,actress,director,"The actress who was in the French director's studio this week hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,1.0604311029283053e-07,5.29018507222645e-07,both_animate
146,146,This is the actress who this week in the French director's studio hit the expensive vase at the entrance.,Who hit the expensive vase?,actress,director,"This is the actress who this week in the French director's studio hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,4.162677100794099e-07,1.2313531669860822e-06,both_animate
148,148,The student who was yesterday in the class of the lazy practitioner bored the members of the course.,Who bored the members of the course?,student,practitioner,"The student who was yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,2.0372693754211468e-08,2.3886675535322865e-06,both_animate
150,150,This is the student who yesterday in the class of the lazy practitioner bored the members of the course.,Who bored the members of the course?,student,practitioner,"This is the student who yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,1.369728064304354e-08,2.8333042791928165e-06,both_animate
152,152,The baby who was in the young teenager's daycare today rolled around on the lawn.,Who rolled around on the lawn?,baby,teenager,"The baby who was in the young teenager's daycare today rolled around on the lawn. Therefore, who that rolled around on the lawn is the ",,1,5.9277294894855e-07,9.978435144830657e-08,both_animate
154,154,This is the baby who today in the young teenager's daycare rolled on the lawn.,Who rolled around on the lawn?,baby,teenager,"This is the baby who today in the young teenager's daycare rolled on the lawn. Therefore, who that rolled on the lawn is the ",,1,6.703401709273749e-07,1.2863340259627878e-07,both_animate
156,156,The salesman who was in the talented goldsmith's shop today excited the spendthrift customer.,Who excited the spendthrift customer?,salesman,goldsmith,"The salesman who was in the talented goldsmith's shop today excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,1.1142048350620827e-07,7.809212121401289e-08,both_animate
158,158,This is the salesman who today in the talented goldsmith's shop excited the spendthrift customer.,Who excited the spendthrift customer?,salesman,goldsmith,"This is the salesman who today in the talented goldsmith's shop excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,1.707468726408479e-07,1.747921629657867e-07,both_animate
160,160,The girl who was at the red-haired comedian's wedding this week amazed all the guests.,Who amazed all the guests?,girl,comedian,"The girl who was at the red-haired comedian's wedding this week amazed all the guests. Therefore, the guests were amazed by the ",,1,3.8160271742526685e-07,1.1071059589085053e-06,both_animate
162,162,This is the girl who this week at the red-haired comedian's wedding amazed all the guests.,Who amazed all the guests?,girl,comedian,"This is the girl who this week at the red-haired comedian's wedding amazed all the guests. Therefore, the guests were amazed by the ",,1,5.053973950452928e-07,1.5065172647155125e-06,both_animate
164,164,The nanny who was at the elderly grandmother's house this morning made her curly granddaughter sad.,Who made the granddaughter sad?,nanny,grandmother,"The nanny who was at the elderly grandmother's house this morning made her curly granddaughter sad. Therefore, the granddaughter was made sad by the ",,1,8.5539568317472e-06,1.4273300621425733e-06,both_animate
166,166,This is the nanny who this morning at the elderly grandmother's house saddened her curly granddaughter.,Who made the granddaughter sad?,nanny,grandmother,"This is the nanny who this morning at the elderly grandmother's house saddened her curly granddaughter. Therefore, the granddaughter was saddened by the ",,1,7.739012289675884e-06,6.208015861375316e-07,both_animate
168,168,The fan who was in the English singer's room this morning made the band members happy.,Who made the band members happy?,fan,singer,"The fan who was in the English singer's room this morning made the band members happy. Therefore, the band members were made happy by the ",,1,5.386565931075893e-07,4.896737664239481e-07,both_animate
170,170,This is the fan who this morning in the room of the English singer made the members of the band happy.,Who made the members of the band happy?,fan,singer,"This is the fan who this morning in the room of the English singer made the members of the band happy. Therefore, the members of the band were made happy by the ",,1,2.3532388695457485e-06,1.8812683038049729e-06,both_animate
172,172,The nurse who was at the examination of the successful surgeon today reassured the worried patient.,Who reassured the worried patient?,nurse,surgeon,"The nurse who was at the examination of the successful surgeon today reassured the worried patient. Therefore, the worried patient was reassured by the ",,1,1.3616971045848912e-05,9.724605121164133e-08,both_animate
174,174,This is the nurse who today during the examination of the successful surgeon calmed down the worried patient.,Who calmed down the worried patient?,nurse,surgeon,"This is the nurse who today during the examination of the successful surgeon calmed down the worried patient. Therefore, the worried patient was calmed down by the ",,1,1.0562448551354464e-05,2.4004407350730617e-07,both_animate
176,176,The usher who was at the young playwright's performance this evening confused the spectators who entered.,Who confused the spectators?,usher,playwright,"The usher who was at the young playwright's performance this evening confused the spectators who entered. Therefore, the spectators were confused by the ",,1,9.824339031183629e-07,3.230353831895627e-05,both_animate
178,178,This is the usher who tonight at the play by the young playwright confused the spectators who came in.,Who confused the spectators?,usher,playwright,"This is the usher who tonight at the play by the young playwright confused the spectators who came in. Therefore, the spectators were confused by the ",,1,2.3050577055983013e-06,9.924619371304289e-05,both_animate
180,180,The apprentice who was in the office of the chatty minister at noon angered the veteran supervisor.,What angered the supervisor?,apprentice,minister,"The apprentice who was in the office of the chatty minister at noon angered the veteran supervisor. Therefore, the veteran supervisor was angered by the ",,1,2.715252023222092e-08,9.457113492317148e-07,both_animate
182,182,This is the apprentice who in the office of the chatty minister at noon angered the old inspector.,What angered the supervisor?,apprentice,minister,"This is the apprentice who in the office of the chatty minister at noon angered the old inspector. Therefore, the veteran supervisor was angered by the ",,1,1.88615345564358e-08,1.171261146737379e-06,both_animate
184,184,The employee who was in the talented programmer's interview this morning annoyed the team leader.,Who annoyed the team leader?,employee,programmer,"The employee who was in the talented programmer's interview this morning annoyed the team leader. Therefore, the team leader was annoyed by the ",,1,1.2055210390826687e-05,1.1227778486500029e-05,both_animate
186,186,This is the employee who this morning in the interview of the talented programmer annoyed the head of the team.,Who annoyed the team leader?,employee,programmer,"This is the employee who this morning in the interview of the talented programmer annoyed the head of the team. Therefore, the team leader was annoyed by the ",,1,2.4062754164333452e-05,2.757069887593389e-05,both_animate
188,188,The dog that was in the care of the devoted boy this year has grown quite impressively.,What has grown impressively?,dog,boy,"The dog that was in the care of the devoted boy this year has grown quite impressively. Therefore, what that has grown impressively is the ",,1,3.0541137618911314e-08,3.358056517299701e-07,both_animate
190,190,This is the dog that this year under the care of the devoted boy has grown quite impressively.,What has grown impressively?,dog,boy,"This is the dog that this year under the care of the devoted boy has grown quite impressively. Therefore, what that has grown impressively is the ",,1,4.35494058592667e-08,7.069154435157543e-07,both_animate
192,192,The guitarist who was at the Italian composer's celebration tonight played the favorite song.,Who played the favorite song?,guitarist,composer,"The guitarist who was at the Italian composer's celebration tonight played the favorite song. Therefore, the favorite song played by the ",,1,1.6844511492308811e-06,2.5440917283958697e-07,both_animate
194,194,This is the guitarist who tonight at the celebration of the Italian composer played the favorite song.,Who played the favorite song?,guitarist,composer,"This is the guitarist who tonight at the celebration of the Italian composer played the favorite song. Therefore, the favorite song played by the ",,1,2.102078042298672e-06,2.898084403568646e-07,both_animate
196,196,The girl who was in the kind teacher's class yesterday fell off the high round table.,Who fell off the table?,girl,teacher,"The girl who was in the kind teacher's class yesterday fell off the high round table. Therefore, who that fell off the table is the ",,1,2.255770965575721e-07,1.6441788829979487e-05,both_animate
198,198,This is the girl who yesterday in the kind teacher's class fell off the high round table.,Who fell off the table?,girl,teacher,"This is the girl who yesterday in the kind teacher's class fell off the high round table. Therefore, who that fell off the table is the ",,1,1.658667514448098e-07,1.7694688722258434e-05,both_animate
200,200,The dancer who was last night at the performance of the choreographer from Toronto embarrassed the director of the hall.,Who embarrassed the director of the hall?,dancer,choreographer,"The dancer who was last night at the performance of the choreographer from Toronto embarrassed the director of the hall. Therefore, the director of the hall was embarrassed by the ",,1,5.182675977266626e-07,2.987747294014298e-08,both_animate
202,202,This is the dancer who last night at the performance of the choreographer from Toronto embarrassed the manager of the hall.,Who embarrassed the director of the hall?,dancer,choreographer,"This is the dancer who last night at the performance of the choreographer from Toronto embarrassed the manager of the hall. Therefore, the director of the hall was embarrassed by the ",,1,2.9148702651582425e-07,2.0150464408175143e-08,both_animate
204,204,The model who was tonight at the designer's event from Paris impressed the enthusiastic crowd.,Who impressed the enthusiastic crowd?,model,designer,"The model who was tonight at the designer's event from Paris impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,8.023736199902487e-07,1.880073682514194e-06,both_animate
206,206,This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd.,Who impressed the enthusiastic crowd?,model,designer,"This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,5.437434538180241e-07,8.416573109570891e-07,both_animate
208,208,The pianist who was tonight at the impressive musician's competition moved the tough judges.,Who moved the tough judges?,pianist,musician,"The pianist who was tonight at the impressive musician's competition moved the tough judges. Therefore, the tough judges were moved by the ",,1,1.3981336905999342e-06,3.8910560107296994e-08,both_animate
210,210,This is the pianist who tonight in the competition of the impressive musician moved the tough judges.,Who moved the tough judges?,pianist,musician,"This is the pianist who tonight in the competition of the impressive musician moved the tough judges. Therefore, the tough judges were moved by the ",,1,1.0074651981994975e-05,1.0374865411222345e-07,both_animate
212,212,The journalist who was this evening at the leading candidate's conference convinced the undecided voters.,Who convinced the voters?,journalist,candidate,"The journalist who was this evening at the leading candidate's conference convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,2.401253951234139e-08,1.1649779452227449e-07,both_animate
214,214,This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters.,Who convinced the voters?,journalist,candidate,"This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,2.612958098779927e-07,9.832915566221343e-07,both_animate
216,216,The commanding officer who was early in the morning in the senior officer's headquarters woke up the combat soldiers.,Who woke up the combat soldiers?,commanding,senior,"The commanding officer who was early in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,4.019143773348333e-07,0.0001335100096184,both_animate
218,218,This is the commanding officer who in the morning in the senior officer's headquarters woke up the combat soldiers.,Who woke up the combat soldiers?,commanding,senior,"This is the commanding officer who in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,1.0191707815465634e-06,0.0002101526915794,both_animate
220,220,The witness who was this week in the hardened criminal's apartment incriminated the accomplice.,Who incriminated the accomplice?,witness,criminal,"The witness who was this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,2.286152266606223e-05,8.432438335148618e-05,both_animate
222,222,This is the witness who this week in the hardened criminal's apartment incriminated the accomplice.,Who incriminated the accomplice?,witness,criminal,"This is the witness who this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,2.8105649107601494e-05,0.0001238548720721,both_animate
224,224,The tourist hired the guides that the locals angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourist hired the guides that the locals angered due to a misunderstanding. Therefore, the locals angered the ",,1,6.614151516259881e-06,5.891045930184191e-06,both_animate
225,225,The tourists hired the guides that the locals angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourists hired the guides that the locals angered due to a misunderstanding. Therefore, the locals angered the ",,1,4.710582743427949e-06,3.961986294598319e-06,both_animate
226,226,The tourist hired the guides that two days ago the locals from the nearby village angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourist hired the guides that two days ago the locals from the nearby village angered due to a misunderstanding. Therefore, the locals angered the ",,1,9.670262443250977e-06,9.662472621130291e-06,both_animate
227,227,The tourists hired the guides who two days ago the locals from the nearby village angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourists hired the guides who two days ago the locals from the nearby village angered due to a misunderstanding. Therefore, the locals angered the ",,1,5.482256256073015e-06,6.793308330088621e-06,both_animate
228,228,The coach removed the athletes that the fans disrespected because of the recent losses.,Who was disrespected by the fans?,athletes,coach,"The coach removed the athletes that the fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,1.8521149058869926e-07,4.087479101144709e-05,both_animate
229,229,The coaches removed the athletes that the fans disrespected because of the recent losses.,Who were disrespected by the fans?,athletes,coaches,"The coaches removed the athletes that the fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,9.137138334835981e-08,3.723473491845653e-05,both_animate
230,230,The coach removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses.,Who was disrespected by the fans?,athletes,coach,"The coach removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,8.642556963422976e-07,0.0001493282907176,both_animate
231,231,The coaches removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses.,Who were disrespected by the fans?,athletes,coaches,"The coaches removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,4.57621581517742e-07,0.0001308124774368,both_animate
232,232,The agent discovered the producers that the musicians excited following the success of the album,Who were excited by the musicians?,agent,producers,"The agent discovered the producers that the musicians excited following the success of the album Therefore, the musicians excited the ",,1,6.17079422227107e-06,2.0032020984217525e-05,both_animate
233,233,The agents discovered the producers that the musicians excited following the success of the album,Who were excited by the musicians?,agents,producers,"The agents discovered the producers that the musicians excited following the success of the album Therefore, the musicians excited the ",,1,6.68709844831028e-06,0.0001181719417218,both_animate
234,234,The agent discovered the producers that a month ago the talented and friendly musicians excited following the success of the album,Who were excited by the musicians?,agent,producers,"The agent discovered the producers that a month ago the talented and friendly musicians excited following the success of the album Therefore, the musicians excited the ",,1,6.261973794607911e-06,3.498566002235748e-05,both_animate
235,235,The agents discovered the producers that a month ago the talented and friendly musicians excited following the success of the album,Who were excited by the musicians?,agents,producers,"The agents discovered the producers that a month ago the talented and friendly musicians excited following the success of the album Therefore, the musicians excited the ",,1,6.123711045802338e-06,7.991605525603518e-05,both_animate
236,236,The policeman hid the suspects that the criminals threatened after the publicized arrest,Who were threatened by the criminals?,suspects,policeman,"The policeman hid the suspects that the criminals threatened after the publicized arrest Therefore, the criminals threatened the ",,1,1.7850419453679933e-07,6.992952421569498e-06,both_animate
237,237,The policemen hid the suspects that the criminals threatened after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals threatened after the publicized arrest Therefore, the criminals threatened the ","The policemen hid the suspects that the criminals threatened after the publicized arrest. Therefore, the criminals threatened the [MASK].",1,1.2806103200091457e-07,6.505420969915576e-06,both_animate
238,238,The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policeman,"The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld threatened the ","The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld threatened the [MASK] the previous month after the publicized arrest.",1,1.134474487685111e-07,1.646951545808406e-06,both_animate
239,239,The policemen hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld threatened the ","The policemen hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld threatened the [MASK] the previous month after the publicized arrest.",1,1.1875410166339861e-07,1.879222736533848e-06,both_animate
240,240,The policeman hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policeman,"The policeman hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld had threatened the ","The policeman hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld had threatened the [MASK] the previous month after the publicized arrest.",1,1.2643523916722188e-07,3.4377337669866392e-06,both_animate
241,241,The policemen hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld had threatened the ","The policemen hid the suspects that the criminals from the underworld had threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld had threatened the [MASK] the previous month after the publicized arrest.",1,1.339147814860553e-07,3.69243366549199e-06,both_animate
242,242,The inspector will interrogate the keepers that the prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspector,"The inspector will interrogate the keepers that the prisoners abused at the beginning of the official position Therefore, at the beginning of the official position, the prisoners abused the ","The inspector will interrogate the keepers that the prisoners abused at the beginning of the official position. Therefore, the prisoners abused the [MASK] at the beginning of the official position.",1,1.5857934840823873e-06,2.2065792109060567e-06,both_animate
243,243,The inspectors will interrogate the keepers that the prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspectors,"The inspectors will interrogate the keepers that the prisoners abused at the beginning of the official position Therefore, at the beginning of the official position, the prisoners abused the ","The inspectors will interrogate the keepers that the prisoners abused at the beginning of the official position. Therefore, the prisoners abused the [MASK] at the beginning of the official position.",1,1.5361530358859454e-06,2.564461738074897e-06,both_animate
244,244,The inspector will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspector,"The inspector will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position Therefore, last year the most violent prisoners abused the ","The inspector will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position. Therefore, last year the most violent prisoners abused the [MASK] at the beginning of the official position.",1,3.5569973988458514e-06,1.8550470031186703e-06,both_animate
245,245,The inspectors will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position,Who did the prisoners abused?,keepers,inspectors,"The inspectors will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position Therefore, last year the most violent prisoners abused the ","The inspectors will investigate the keepers that last year the most violent prisoners abused at the beginning of the official position. Therefore, last year the most violent prisoners abused the [MASK] at the beginning of the official position.",1,4.273463673598599e-06,2.192163037761929e-06,both_animate
246,246,The singer met the stars that the fans cared for during the long absence,Who did the fans care for?,stars,singer,"The singer met the stars that the fans cared for during the long absence Therefore, during the long absence, the fans cared for the ","The singer met the stars that the fans cared for during the long absence. Therefore, the fans cared for the [MASK] during the long absence.",1,1.046005309035536e-05,2.7779825018114934e-07,both_animate
247,247,The singers met the stars that the fans cared for during the long absence,Who did the fans care for?,stars,singers,"The singers met the stars that the fans cared for during the long absence Therefore, during the long absence, the fans cared for the ","The singers met the stars that the fans cared for during the long absence. Therefore, the fans cared for the [MASK] during the long absence.",1,1.9818857253994796e-05,3.923479141576536e-07,both_animate
248,248,The singer met the stars that loyal and devoted fans cared for in recent months during the long absence,Who did the fans care for?,stars,singer,"The singer met the stars that loyal and devoted fans cared for in recent months during the long absence Therefore, in the recent months during the long absence, loyal and devoted fans cared for the ","The singer met the stars that loyal and devoted fans cared for in recent months during the long absence. Therefore, loyal and devoted fans cared for the [MASK] in recent months during the long absence.",1,7.733099664619658e-06,1.1210347139467559e-07,both_animate
249,249,The singers met the stars that loyal and devoted fans cared for in recent months during the long absence,Who did the fans care for?,stars,singers,"The singers met the stars that loyal and devoted fans cared for in recent months during the long absence Therefore, in the recent months during the long absence, loyal and devoted fans cared for the ","The singers met the stars that loyal and devoted fans cared for in recent months during the long absence. Therefore, loyal and devoted fans cared for the [MASK] in recent months during the long absence.",1,1.364184936392121e-05,1.8182254279963675e-07,both_animate
250,250,The nurse interrogated the doctors that the injured people needed following the car accident,Who did the injured people needed?,doctors,nurse,"The nurse interrogated the doctors that the injured people needed following the car accident Therefore, following the car accident, the injured people needed the ","The nurse interrogated the doctors that the injured people needed following the car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,6.343474012737715e-08,5.5140212396054275e-09,both_animate
251,251,The nurses interrogated the doctors that the injured people needed following the car accident,Who did the injured people needed?,doctors,nurses,"The nurses interrogated the doctors that the injured people needed following the car accident Therefore, the injured people needed the ","The nurses interrogated the doctors that the injured people needed following the car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,7.689838810165385e-08,6.428101162470057e-09,both_animate
252,252,The nurse interrogated the doctors that the injured people needed following yesterday evening car accident,Who did the injured people needed?,doctors,nurse,"The nurse interrogated the doctors that the injured people needed following yesterday evening car accident Therefore, the injured people needed the ","The nurse interrogated the doctors that the injured people needed following yesterday evening car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,1.9571912446281206e-07,1.5768275574146173e-08,both_animate
253,253,The nurses interrogated the doctors that the injured people needed following yesterday evening car accident,Who did the injured people needed?,doctors,nurses,"The nurses interrogated the doctors that the injured people needed following yesterday evening car accident Therefore, the injured people needed the ","The nurses interrogated the doctors that the injured people needed following yesterday evening car accident. Therefore, the injured people needed the [MASK] following the car accident.",1,1.66743049589968e-07,1.2969592511069551e-08,both_animate
254,254,The teacher failed the girls that the students ignored since the annual trip,Who the students ignored?,girls,teacher,"The teacher failed the girls that the students ignored since the annual trip Therefore, the students ignored the ","The teacher failed the girls that the students ignored since the annual trip. Therefore, the students ignored the [MASK]",1,1.5516587836827966e-06,1.1288488167338072e-05,both_animate
255,255,The teachers failed the girls that the students ignored since the annual trip,Who the students ignored?,girls,teachers,"The teachers failed the girls that the students ignored since the annual trip Therefore, the students ignored the ","The teachers failed the girls that the students ignored since the annual trip. Therefore, the students ignored the [MASK]",1,1.3976201671539457e-06,1.1280767466814725e-05,both_animate
256,256,The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip,Who the students ignored?,girls,teacher,"The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip Therefore, the popular and arrogant students ignored the ","The teacher failed the girls that the popular and arrogant students ignored for the past month since the annual trip. Therefore, the popular and arrogant students ignored the [MASK]",1,3.0160358619468752e-06,3.577696770662442e-05,both_animate
257,257,The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip,Who the students ignored?,girls,teachers,"The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip Therefore, the popular and arrogant students ignored the ","The teachers failed the girls that the popular and arrogant students ignored for the past month since the annual trip. Therefore, the popular and arrogant students ignored the [MASK]",1,2.570702235971112e-06,3.787879177252762e-05,both_animate
258,258,The president summoned the consultants that the lobbyists paid to promote the law,Who the lobbyists paid to?,consultants,president,"The president summoned the consultants that the lobbyists paid to promote the law Therefore, the lobbyists paid to the ","The president summoned the consultants that the lobbyists paid to promote the law. Therefore, the lobbyists paid to the [MASK] to promote the law.",1,1.1295234799035825e-05,3.11436565425538e-07,both_animate
