Unnamed: 0,Sentence,question,correct_answer,false_answer,model_question,bert_question,num_of_masks,correct_answer_score,false_answer_score
125,The salesman that contacted Ross spoke very quickly.,Who spoke very quickly?,salesman,Ross,"The salesman that contacted Ross spoke very quickly. Therefore, the person who spoke very quickly was ",,2,9.381328425206448e-08,1.0469011613167822e-07
126,The clown that the magician entertained was a star.,Who was a star?,clown,magician,"The clown that the magician entertained was a star. Therefore, the person who was a star is the ",,1,3.788309399510581e-08,4.597538350026298e-07
127,The clown that you entertained was a star.,Who was a star?,clown,you,"The clown that you entertained was a star. Therefore, the person who was a star is ",,2,5.135026412972366e-07,1.2722949577437248e-05
128,The clown that Carly entertained was a star.,Who was a star?,clown,Carly,"The clown that Carly entertained was a star. Therefore, the person who was a star is ",,2,3.4584638797241496e-07,2.1606681457342347e-06
129,The clown that entertained the magician was a star.,Who was a star?,clown,magician,"The clown that entertained the magician was a star. Therefore, the person who was a star is the ",,1,4.1091151814498517e-08,6.137456125543395e-07
130,The clown that entertained you was a star.,Who was a star?,clown,you,"The clown that entertained you was a star. Therefore, the person who was a star is ",,2,4.1600389977247687e-07,9.830730050452985e-06
131,The clown that entertained Carly was a star.,Who was a star?,clown,Carly,"The clown that entertained Carly was a star. Therefore, the person who was a star is ",,2,4.049627762015007e-07,2.1963055587548297e-06
132,The clerk that the traveler helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,traveler,"The clerk that the traveler helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is the ",,1,1.1463527904709281e-08,2.123245224083803e-07
133,The clerk that you helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,you,"The clerk that you helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,6.422587262022716e-08,2.3245859210874187e-06
134,The clerk that Ethan helped worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,Ethan,"The clerk that Ethan helped worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,5.854206364119818e-08,2.492097337380983e-07
135,The clerk that helped the traveler worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,traveler,"The clerk that helped the traveler worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is the ",,1,1.049450837342647e-08,1.486348395474124e-07
136,The clerk that helped you worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,you,"The clerk that helped you worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,5.4248879166607367e-08,2.2649523998552468e-06
137,The clerk that helped Ethan worked in a large foreign bank.,Who worked in a large foreign bank?,clerk,Ethan,"The clerk that helped Ethan worked in a large foreign bank. Therefore, the person who worked in a large foreign bank is ",,2,6.736495805625964e-08,2.2302752711311769e-07
138,The gardener that the landlord envied was very friendly.,Who was very friendly?,gardener,landlord,"The gardener that the landlord envied was very friendly. Therefore, the person who was very friendly is the ",,1,1.8000759993697102e-08,1.792183866200503e-05
139,The gardener that you envied was very friendly.,Who was very friendly?,gardener,you,"The gardener that you envied was very friendly. Therefore, the person who was very friendly is ",,2,9.138560699284426e-07,2.6919975425698794e-05
140,The gardener that Liz envied was very friendly.,Who was very friendly?,gardener,Liz,"The gardener that Liz envied was very friendly. Therefore, the person who was very friendly is ",,2,5.826883011650352e-07,1.4906764818078955e-06
141,The gardener that envied the landlord was very friendly.,Who was very friendly?,gardener,landlord,"The gardener that envied the landlord was very friendly. Therefore, the person who was very friendly is the ",,1,1.951396377819492e-08,1.5571124095004052e-05
142,The gardener that envied you was very friendly.,Who was very friendly?,gardener,you,"The gardener that envied you was very friendly. Therefore, the person who was very friendly is ",,2,7.91688592016726e-07,2.70365817414131e-05
143,The gardener that envied Liz was very friendly.,Who was very friendly?,gardener,Liz,"The gardener that envied Liz was very friendly. Therefore, the person who was very friendly is ",,2,5.981559638712497e-07,1.4644963357568486e-06
144,The actress who was in the French director's studio this week hit the expensive vase at the entrance.,Who hit the expensive vase?,actress,director,"The actress who was in the French director's studio this week hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,4.453762358025415e-06,2.5944830728263923e-09
145,The camera that was in the French director's studio this week hit the expensive vase at the entrance.,What hit the expensive vase?,camera,director,"The camera that was in the French director's studio this week hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,1.2393820725264959e-05,1.977410679643299e-09
146,This is the actress who this week in the French director's studio hit the expensive vase at the entrance.,Who hit the expensive vase?,actress,director,"This is the actress who this week in the French director's studio hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,3.720349241120857e-06,2.0806081302282564e-09
147,This is the camera that this week in the French director's studio hit the expensive vase at the entrance.,What hit the expensive vase?,camera,director,"This is the camera that this week in the French director's studio hit the expensive vase at the entrance. Therefore, the expensvie vase was hit by the ",,1,1.805312786018476e-05,1.3929979392202085e-09
148,The student who was yesterday in the class of the lazy practitioner bored the members of the course.,Who bored the members of the course?,student,practitioner,"The student who was yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,8.60198269947432e-07,2.919444597182519e-08
149,The assignment that was yesterday in the class of the lazy practitioner bored the members of the course.,What bored the members of the course?,assignment,practitioner,"The assignment that was yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,1.7712793123791926e-05,2.3391734771394113e-08
150,This is the student who yesterday in the class of the lazy practitioner bored the members of the course.,Who bored the members of the course?,student,practitioner,"This is the student who yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,8.157732054314693e-07,2.181904434905846e-08
151,This is the assignment that yesterday in the class of the lazy practitioner bored the members of the course.,What bored the members of the course?,assignment,practitioner,"This is the assignment that yesterday in the class of the lazy practitioner bored the members of the course. Therefore, the members of the course were bored by the ",,1,1.4897009350534063e-05,1.7576407884689615e-08
152,The baby who was in the young teenager's daycare today rolled around on the lawn.,Who rolled around on the lawn?,baby,teenager,"The baby who was in the young teenager's daycare today rolled around on the lawn. Therefore, who that rolled around on the lawn is the ",,1,3.166319118008687e-08,1.7219795589440423e-09
153,The cart that was in the young teenager's daycare today rolled over on the lawn.,What rolled around on the lawn?,cart,teenager,"The cart that was in the young teenager's daycare today rolled over on the lawn. Therefore, what that rolled over on the lawn is the ",,1,6.187794721057571e-10,7.571874377498844e-11
154,This is the baby who today in the young teenager's daycare rolled on the lawn.,Who rolled around on the lawn?,baby,teenager,"This is the baby who today in the young teenager's daycare rolled on the lawn. Therefore, who that rolled on the lawn is the ",,1,1.1864062621214089e-08,8.438862941773095e-10
155,This is the cart that today in the young teenager's daycare rolled on the lawn.,What rolled around on the lawn?,cart,teenager,"This is the cart that today in the young teenager's daycare rolled on the lawn. Therefore, what that rolled on the lawn is the ",,1,4.170972456307709e-10,6.467609087179582e-11
156,The salesman who was in the talented goldsmith's shop today excited the spendthrift customer.,Who excited the spendthrift customer?,salesman,goldsmith,"The salesman who was in the talented goldsmith's shop today excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,6.051462264622387e-07,1.7565962906473942e-08
157,The chain that was in the talented goldsmith's shop today excited the spendthrift customer.,What excited the spendthrift customer?,chain,goldsmith,"The chain that was in the talented goldsmith's shop today excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,2.303258916924733e-08,1.614168532171334e-08
158,This is the salesman who today in the talented goldsmith's shop excited the spendthrift customer.,Who excited the spendthrift customer?,salesman,goldsmith,"This is the salesman who today in the talented goldsmith's shop excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,2.9592843020509463e-07,1.0710760278698217e-08
159,This is the chain that today in the talented goldsmith's shop excited the spendthrift customer.,What excited the spendthrift customer?,chain,goldsmith,"This is the chain that today in the talented goldsmith's shop excited the spendthrift customer. Therefore, the spendthrift customer was excited by the ",,1,1.5700029720733255e-08,8.80152750681873e-09
160,The girl who was at the red-haired comedian's wedding this week amazed all the guests.,Who amazed all the guests?,girl,comedian,"The girl who was at the red-haired comedian's wedding this week amazed all the guests. Therefore, the guests were amazed by the ",,1,1.303611441016983e-07,3.67515895050019e-07
161,The cake that was at the red-haired comedian's wedding this week amazed all the guests.,What amazed all the guests?,cake,comedian,"The cake that was at the red-haired comedian's wedding this week amazed all the guests. Therefore, the guests were amazed by the ",,1,5.375525802264747e-08,7.528566925429914e-08
162,This is the girl who this week at the red-haired comedian's wedding amazed all the guests.,Who amazed all the guests?,girl,comedian,"This is the girl who this week at the red-haired comedian's wedding amazed all the guests. Therefore, the guests were amazed by the ",,1,8.598539125159732e-08,2.476004681284394e-07
163,This is the cake that this week at the red-haired comedian's wedding amazed all the guests.,What amazed all the guests?,cake,comedian,"This is the cake that this week at the red-haired comedian's wedding amazed all the guests. Therefore, the guests was amazed by the ",,1,2.9161814296685407e-08,7.863169315669438e-08
164,The nanny who was at the elderly grandmother's house this morning made her curly granddaughter sad.,Who made the granddaughter sad?,nanny,grandmother,"The nanny who was at the elderly grandmother's house this morning made her curly granddaughter sad. Therefore, the granddaughter was made sad by the ",,1,1.5957214145601029e-06,1.1464288718343596e-06
165,The gift that was in the elderly grandmother's house this morning made the curly granddaughter sad.,What made the granddaughter sad?,gift,grandmother,"The gift that was in the elderly grandmother's house this morning made the curly granddaughter sad. Therefore, the granddaughter was made sad by the ",,1,4.2480227335772724e-08,1.787637756933691e-06
166,This is the nanny who this morning at the elderly grandmother's house saddened her curly granddaughter.,Who made the granddaughter sad?,nanny,grandmother,"This is the nanny who this morning at the elderly grandmother's house saddened her curly granddaughter. Therefore, the granddaughter was saddened by the ",,1,1.3292008134158095e-06,7.900370633251441e-07
167,This is the gift who this morning at the elderly grandmother's house saddened her curly granddaughter.,What made the granddaughter sad?,gift,grandmother,"This is the gift who this morning at the elderly grandmother's house saddened her curly granddaughter. Therefore, the granddaughter was saddened by the ",,1,1.925620018994323e-08,8.455731972389913e-07
168,The fan who was in the English singer's room this morning made the band members happy.,Who made the band members happy?,fan,singer,"The fan who was in the English singer's room this morning made the band members happy. Therefore, the band members were made happy by the ",,1,4.3213038480871546e-08,8.106050586320634e-07
169,The picture that was in the English singer's room this morning made the members of the band happy.,What made the members of the band happy?,fan,singer,"The picture that was in the English singer's room this morning made the members of the band happy. Therefore, the members of the band were made happy by the ",,1,1.3071281834697857e-08,5.502216140484961e-07
170,This is the fan who this morning in the room of the English singer made the members of the band happy.,Who made the members of the band happy?,fan,singer,"This is the fan who this morning in the room of the English singer made the members of the band happy. Therefore, the members of the band were made happy by the ",,1,2.7420210102491183e-08,4.4862227355224604e-07
171,This is the picture that this morning in the room of the English singer made the members of the band happy.,What made the members of the band happy?,fan,singer,"This is the picture that this morning in the room of the English singer made the members of the band happy. Therefore, the members of the band were made happy by the ",,1,1.1931928334263375e-08,3.0719485266672564e-07
172,The nurse who was at the examination of the successful surgeon today reassured the worried patient.,Who reassured the worried patient?,nurse,surgeon,"The nurse who was at the examination of the successful surgeon today reassured the worried patient. Therefore, the worried patient was reassured by the ",,1,1.2614306115210638e-06,1.4389424052296818e-07
173,The result of today's examination by the successful surgeon reassured the worried patient.,What reassured the worried patient?,result,surgeon,"The result of today's examination by the successful surgeon reassured the worried patient. Therefore, the worried patient was reassured by the ",,1,4.06392189233884e-07,6.280297526473078e-08
174,This is the nurse who today during the examination of the successful surgeon calmed down the worried patient.,Who calmed down the worried patient?,nurse,surgeon,"This is the nurse who today during the examination of the successful surgeon calmed down the worried patient. Therefore, the worried patient was calmed down by the ",,1,2.9432425208142377e-07,2.4081510119344784e-08
175,This is the result that today during the examination of the successful surgeon calmed down the worried patient.,What calmed down the worried patient?,result,surgeon,"This is the result that today during the examination of the successful surgeon calmed down the worried patient. Therefore, the worried patient was calmed down by the ",,1,1.294891660563735e-07,1.3202692272784589e-08
176,The usher who was at the young playwright's performance this evening confused the spectators who entered.,Who confused the spectators?,usher,playwright,"The usher who was at the young playwright's performance this evening confused the spectators who entered. Therefore, the spectators were confused by the ",,1,2.715498885663692e-05,4.9812594937748145e-08
177,The sign that was in the play of the young playwright this evening confused the spectators who entered.,What confused the spectators?,sign,playwright,"The sign that was in the play of the young playwright this evening confused the spectators who entered. Therefore, the spectators were confused by the ",,1,3.466847076083468e-08,1.030709668725649e-07
178,This is the usher who tonight at the play by the young playwright confused the spectators who came in.,Who confused the spectators?,usher,playwright,"This is the usher who tonight at the play by the young playwright confused the spectators who came in. Therefore, the spectators were confused by the ",,1,3.157516766805202e-05,5.4959691908607056e-08
179,This is the sign that tonight at the play by the young playwright confused the spectators who came in.,What confused the spectators?,sign,playwright,"This is the sign that tonight at the play by the young playwright confused the spectators who came in. Therefore, the spectators were confused by the ",,1,1.1024299695350237e-08,6.403628560747165e-08
180,The apprentice who was in the office of the chatty minister at noon angered the veteran supervisor.,What angered the supervisor?,apprentice,minister,"The apprentice who was in the office of the chatty minister at noon angered the veteran supervisor. Therefore, the veteran supervisor was angered by the ",,1,2.3351658455794677e-06,3.0302807374482654e-08
181,The report that was in the office of the chatty minister at noon angered the veteran inspector.,Who angered the supervisor?,report,minister,"The report that was in the office of the chatty minister at noon angered the veteran inspector. Therefore, the veteran supervisor was angered by the ",,1,1.4038453173270682e-06,2.983540881018598e-08
182,This is the apprentice who in the office of the chatty minister at noon angered the old inspector.,What angered the supervisor?,apprentice,minister,"This is the apprentice who in the office of the chatty minister at noon angered the old inspector. Therefore, the veteran supervisor was angered by the ",,1,1.3250448773760581e-06,1.271540828184925e-08
183,This is the report that at noon in the office of the chatty minister angered the veteran inspector.,Who angered the supervisor?,report,minister,"This is the report that at noon in the office of the chatty minister angered the veteran inspector. Therefore, the veteran supervisor was angered by the ",,1,5.923615162828355e-07,1.3966977796542324e-08
184,The employee who was in the talented programmer's interview this morning annoyed the team leader.,Who annoyed the team leader?,employee,programmer,"The employee who was in the talented programmer's interview this morning annoyed the team leader. Therefore, the team leader was annoyed by the ",,1,2.718427936088119e-07,1.2600735033174715e-07
185,The test that was in the talented programmer's interview this morning annoyed the head of the team.,What annoyed the team leader?,test,programmer,"The test that was in the talented programmer's interview this morning annoyed the head of the team. Therefore, the team leader was annoyed by the ",,1,1.1488445750273968e-08,3.3876990102044147e-08
186,This is the employee who this morning in the interview of the talented programmer annoyed the head of the team.,Who annoyed the team leader?,employee,programmer,"This is the employee who this morning in the interview of the talented programmer annoyed the head of the team. Therefore, the team leader was annoyed by the ",,1,1.3254107500415557e-07,6.77635654255937e-08
187,This is the test that this morning in the interview of the talented programmer annoyed the head of the team.,What annoyed the team leader?,test,programmer,"This is the test that this morning in the interview of the talented programmer annoyed the head of the team. Therefore, the team leader was annoyed by the ",,1,7.75961161991745e-09,7.121344225424764e-08
188,The dog that was in the care of the devoted boy this year has grown quite impressively.,What has grown impressively?,dog,boy,"The dog that was in the care of the devoted boy this year has grown quite impressively. Therefore, what that has grown impressively is the ",,1,4.709034828742631e-10,1.8916789201739448e-07
189,The pot that was in the care of the devoted boy this year grew quite impressively.,What grew impressively?,pot,boy,"The pot that was in the care of the devoted boy this year grew quite impressively. Therefore, what that grew impressively is the ",,1,4.23846824304519e-09,1.342092588174637e-07
190,This is the dog that this year under the care of the devoted boy has grown quite impressively.,What has grown impressively?,dog,boy,"This is the dog that this year under the care of the devoted boy has grown quite impressively. Therefore, what that has grown impressively is the ",,1,6.925345852337728e-10,2.4998232106554497e-07
191,This is the pot that this year under the care of the devoted boy has grown quite impressively.,What has grown impressively?,pot,boy,"This is the pot that this year under the care of the devoted boy has grown quite impressively. Therefore, what that has grown impressively is the ",,1,2.742006843803324e-09,1.6160402083187364e-07
192,The guitarist who was at the Italian composer's celebration tonight played the favorite song.,Who played the favorite song?,guitarist,composer,"The guitarist who was at the Italian composer's celebration tonight played the favorite song. Therefore, the favorite song played by the ",,1,4.0713169369155366e-07,6.7948172954857e-07
193,The speaker that was at the Italian composer's celebration tonight played the favorite song.,What played the favorite song?,speaker,composer,"The speaker that was at the Italian composer's celebration tonight played the favorite song. Therefore, the favorite song played by the ",,1,3.72028523543122e-07,6.757651931366127e-07
194,This is the guitarist who tonight at the celebration of the Italian composer played the favorite song.,Who played the favorite song?,guitarist,composer,"This is the guitarist who tonight at the celebration of the Italian composer played the favorite song. Therefore, the favorite song played by the ",,1,1.9151664787386835e-07,5.310174628903042e-07
195,This is the speaker that tonight at the celebration of the Italian composer played the favorite song.,What played the favorite song?,speaker,composer,"This is the speaker that tonight at the celebration of the Italian composer played the favorite song. Therefore, the favorite song played by the ",,1,4.758645104629977e-07,3.5341062698535097e-07
196,The girl who was in the kind teacher's class yesterday fell off the high round table.,Who fell off the table?,girl,teacher,"The girl who was in the kind teacher's class yesterday fell off the high round table. Therefore, who that fell off the table is the ",,1,2.7723316975425405e-07,1.0520538040736938e-07
197,The magazine that was in the kind teacher's class yesterday fell off the high round table.,What fell off the table?,magazine,teacher,"The magazine that was in the kind teacher's class yesterday fell off the high round table. Therefore, what that fell off the table is the ",,1,1.2083211231583846e-07,4.7794195268124895e-08
198,This is the girl who yesterday in the kind teacher's class fell off the high round table.,Who fell off the table?,girl,teacher,"This is the girl who yesterday in the kind teacher's class fell off the high round table. Therefore, who that fell off the table is the ",,1,2.0149528268120775e-07,7.373128596555034e-08
199,This is the magazine that yesterday in the kind teacher's class fell off the high round table.,What fell off the table?,magazine,teacher,"This is the magazine that yesterday in the kind teacher's class fell off the high round table. Therefore, what that fell off the table is the ",,1,9.235797193696271e-08,4.12009057981777e-08
200,The dancer who was last night at the performance of the choreographer from Toronto embarrassed the director of the hall.,Who embarrassed the director of the hall?,dancer,choreographer,"The dancer who was last night at the performance of the choreographer from Toronto embarrassed the director of the hall. Therefore, the director of the hall was embarrassed by the ",,1,3.5063807413138193e-09,6.1226160141814034e-06
201,The setting that was at last night's performance by the choreographer from Toronto embarrassed the director of the hall.,What embarrassed the director of the hall?,setting,choreographer,"The setting that was at last night's performance by the choreographer from Toronto embarrassed the director of the hall. Therefore, the director of the hall was embarrassed by the ",,1,1.7773588467662194e-07,3.743739853234729e-06
202,This is the dancer who last night at the performance of the choreographer from Toronto embarrassed the manager of the hall.,Who embarrassed the director of the hall?,dancer,choreographer,"This is the dancer who last night at the performance of the choreographer from Toronto embarrassed the manager of the hall. Therefore, the director of the hall was embarrassed by the ",,1,1.4320059582573208e-09,2.6329919364798116e-06
203,This is the setting that last night at the performance of the choreographer from Toronto embarrassed the manager of the hall.,What embarrassed the director of the hall?,setting,choreographer,"This is the setting that last night at the performance of the choreographer from Toronto embarrassed the manager of the hall. Therefore, the director of the hall was embarrassed by the ",,1,7.003847457554002e-08,1.996861783482018e-06
204,The model who was tonight at the designer's event from Paris impressed the enthusiastic crowd.,Who impressed the enthusiastic crowd?,model,designer,"The model who was tonight at the designer's event from Paris impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,2.3706098772890982e-07,1.1130842949569342e-06
205,The dress that was tonight at the designer's event from Paris impressed the enthusiastic crowd.,What impressed the enthusiastic crowd?,dress,designer,"The dress that was tonight at the designer's event from Paris impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,3.093304101753347e-08,2.0673383005487267e-06
206,This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd.,Who impressed the enthusiastic crowd?,model,designer,"This is the model who tonight at the Paris-based designer's event impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,7.670828239270122e-08,5.591489866674237e-07
207,This is the dress that tonight at the Paris-based designer's event impressed the enthusiastic crowd.,What impressed the enthusiastic crowd?,dress,designer,"This is the dress that tonight at the Paris-based designer's event impressed the enthusiastic crowd. Therefore, the enthusiastic crowd was impressed by the ",,1,1.0766911806570079e-08,1.256511609426525e-06
208,The pianist who was tonight at the impressive musician's competition moved the tough judges.,Who moved the tough judges?,pianist,musician,"The pianist who was tonight at the impressive musician's competition moved the tough judges. Therefore, the tough judges were moved by the ",,1,3.036976536918701e-08,1.1197240468163727e-07
209,The composition that was tonight at the impressive musician's competition moved the tough judges.,What moved the tough judges?,composition,musician,"The composition that was tonight at the impressive musician's competition moved the tough judges. Therefore, the tough judges were moved by the ",,1,1.558606612661606e-07,5.403461500463891e-08
210,This is the pianist who tonight in the competition of the impressive musician moved the tough judges.,Who moved the tough judges?,pianist,musician,"This is the pianist who tonight in the competition of the impressive musician moved the tough judges. Therefore, the tough judges were moved by the ",,1,3.4272190418960236e-08,1.296204885647967e-07
211,This is the piece that tonight in the competition of the impressive musician moved the tough judges.,What moved the tough judges?,composition,musician,"This is the piece that tonight in the competition of the impressive musician moved the tough judges. Therefore, the tough judges were moved by the ",,1,5.483540022055422e-08,4.330446756739548e-08
212,The journalist who was this evening at the leading candidate's conference convinced the undecided voters.,Who convinced the voters?,journalist,candidate,"The journalist who was this evening at the leading candidate's conference convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,1.6147599524174439e-07,2.8336268886874905e-09
213,The presentation that was this evening at the leading candidate's conference convinced the undecided voters.,What convinced the voters?,presentation,candidate,"The presentation that was this evening at the leading candidate's conference convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,1.1587158610382176e-07,3.1197433525420593e-09
214,This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters.,Who convinced the voters?,journalist,candidate,"This is the journalist who tonight at the conference of the leading candidate convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,1.0237204151053447e-07,2.074092897430546e-09
215,This is the presentation that tonight at the conference of the leading candidate convinced the undecided voters.,What convinced the voters?,presentation,candidate,"This is the presentation that tonight at the conference of the leading candidate convinced the undecided voters. Therefore, the undecided voters were convinced by the ",,1,2.0891580021498157e-08,1.699914986552642e-09
216,The commanding officer who was early in the morning in the senior officer's headquarters woke up the combat soldiers.,Who woke up the combat soldiers?,commanding,senior,"The commanding officer who was early in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,1.0696823665057309e-05,7.781417288299508e-09
217,The alarm that was early in the morning in the senior officer's headquarters woke up the combat soldiers.,What woke up the combat soldiers?,alarm,officer,"The alarm that was early in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,7.180048555710528e-07,1.4819141824773396e-07
218,This is the commanding officer who in the morning in the senior officer's headquarters woke up the combat soldiers.,Who woke up the combat soldiers?,commanding,senior,"This is the commanding officer who in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,6.467022103606723e-06,4.243970064266023e-09
219,This is the alarm that in the morning in the senior officer's headquarters woke up the combat soldiers.,What woke up the combat soldiers?,alarm,officer,"This is the alarm that in the morning in the senior officer's headquarters woke up the combat soldiers. Therefore, the combat soldiers were woke up by the ",,1,4.5594654807246116e-07,1.0062902333629609e-07
220,The witness who was this week in the hardened criminal's apartment incriminated the accomplice.,Who incriminated the accomplice?,witness,criminal,"The witness who was this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,3.316409369347184e-09,5.6734394959789824e-09
221,The evidence that was this week in the hardened criminal's apartment incriminated the accomplice.,What incriminated the accomplice?,evidence,criminal,"The evidence that was this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,4.245023035309714e-07,4.269191222761037e-09
222,This is the witness who this week in the hardened criminal's apartment incriminated the accomplice.,Who incriminated the accomplice?,witness,criminal,"This is the witness who this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,3.5920157959168364e-09,4.8214863213047465e-09
223,This is the evidence that this week in the hardened criminal's apartment incriminated the accomplice.,What incriminated the accomplice?,evidence,criminal,"This is the evidence that this week in the hardened criminal's apartment incriminated the accomplice. Therefore, accomplice incriminated by the ",,1,2.147910151961696e-07,3.4827631889555732e-09
224,The tourist hired the guides that the locals angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourist hired the guides that the locals angered due to a misunderstanding. Therefore, the locals angered the ",,1,1.1336869221167944e-07,1.3623913730498316e-07
225,The tourists hired the guides that the locals angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourists hired the guides that the locals angered due to a misunderstanding. Therefore, the locals angered the ",,1,1.3002504317682906e-07,3.11990930867978e-07
226,The tourist hired the guides that two days ago the locals from the nearby village angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourist hired the guides that two days ago the locals from the nearby village angered due to a misunderstanding. Therefore, the locals angered the ",,1,1.7400900276243192e-07,2.1071883793410962e-07
227,The tourists hired the guides who two days ago the locals from the nearby village angered due to a misunderstanding.,Who were angered by the locals?,guides,tourists,"The tourists hired the guides who two days ago the locals from the nearby village angered due to a misunderstanding. Therefore, the locals angered the ",,1,2.3619102762495459e-07,6.124494689174753e-07
228,The coach removed the athletes that the fans disrespected because of the recent losses.,Who was disrespected by the fans?,athletes,coach,"The coach removed the athletes that the fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,4.015475596474971e-08,2.545424671041019e-08
229,The coaches removed the athletes that the fans disrespected because of the recent losses.,Who were disrespected by the fans?,athletes,coaches,"The coaches removed the athletes that the fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,6.735587021466927e-08,3.33106449090792e-08
230,The coach removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses.,Who was disrespected by the fans?,athletes,coach,"The coach removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,3.3662555409819106e-08,4.046300006166348e-08
231,The coaches removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses.,Who were disrespected by the fans?,athletes,coaches,"The coaches removed the athletes that last week the loud and disappointed fans disrespected because of the recent losses. Therefore, the fans disrespected the ",,1,5.7898219552043884e-08,5.514348799806612e-08
232,The agent discovered the producers that the musicians excited following the success of the album,Who were excited by the musicians?,agent,producers,"The agent discovered the producers that the musicians excited following the success of the album Therefore, the musicians excited the ",,1,6.0900209319925125e-09,4.526682175765018e-07
233,The agents discovered the producers that the musicians excited following the success of the album,Who were excited by the musicians?,agents,producers,"The agents discovered the producers that the musicians excited following the success of the album Therefore, the musicians excited the ",,1,4.165913392029097e-09,3.25450372429259e-07
234,The agent discovered the producers that a month ago the talented and friendly musicians excited following the success of the album,Who were excited by the musicians?,agent,producers,"The agent discovered the producers that a month ago the talented and friendly musicians excited following the success of the album Therefore, the musicians excited the ",,1,3.655293845383767e-09,3.7005304420745233e-07
235,The agents discovered the producers that a month ago the talented and friendly musicians excited following the success of the album,Who were excited by the musicians?,agents,producers,"The agents discovered the producers that a month ago the talented and friendly musicians excited following the success of the album Therefore, the musicians excited the ",,1,2.3271571336636043e-09,3.0405769280150707e-07
236,The policeman hid the suspects that the criminals threatened after the publicized arrest,Who were threatened by the criminals?,suspects,policeman,"The policeman hid the suspects that the criminals threatened after the publicized arrest Therefore, the criminals threatened the ",,1,1.5431151911826646e-09,5.647216472226546e-09
237,The policemen hid the suspects that the criminals threatened after the publicized arrest,Who did the criminals threaten?,suspects,policemen,"The policemen hid the suspects that the criminals threatened after the publicized arrest Therefore, the criminals threatened the ","The policemen hid the suspects that the criminals threatened after the publicized arrest. Therefore, the criminals threatened the [MASK].",1,4.502116013327395e-09,9.613064122504511e-09
238,The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest,Who did the criminals threaten?,suspects,policeman,"The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest Therefore, the previous month after the publicized arrest, the criminals from the underworld threatened the ","The policeman hid the suspects that the criminals from the underworld threatened the previous month after the publicized arrest. Therefore, the criminals from the underworld threatened the [MASK] the previous month after the publicized arrest.",1,1.5358686544786337e-09,9.036869919043511e-09
